Name, class, n, opt, gap, lb0, lb, ub0, ub, rootColCnt, totalColCnt, exploredNodeCnt, rmpCnt, pricingCnt,lb0Time, ub0Time, rmpTime, pricingTime, totalTime
N2C2W4_CL2_3_3_C.BPPFI, CL2_3_3,100,1,0,25,26,26,26,0,718474,2671,538364,538364,0.006,150.001,135.971,101.976,399.328
N2C2W4_CL2_3_3_D.BPPFI, CL2_3_3,100,0,0.038461538,25,25,26,26,0,12399653,64997,9301652,9301652,0.006,150.001,1873.451,1405.567,3600.035
N2C2W4_CL2_3_3_E.BPPFI, CL2_3_3,100,0,0.038461538,25,25,26,26,0,11392477,50437,8547884,8547884,0.005,150.001,1875.914,1422.822,3600.006
N2C2W4_CL2_3_4_A.BPPFI, CL2_3_4,100,1,0,21,21,21,21,0,0,0,0,0,0.005,0.108,0,0,0.114
N2C2W4_CL2_3_4_B.BPPFI, CL2_3_4,100,0,0.045454545,21,21,22,22,0,13766338,93680,11063760,11063760,0.005,150.001,1862.512,1400.313,3600.04
N2C2W4_CL2_3_4_C.BPPFI, CL2_3_4,100,1,0,22,22,23,22,0,119688,1154,93725,93725,0.005,150,12.818,9.415,174.062
N2C2W4_CL2_3_4_D.BPPFI, CL2_3_4,100,1,0,21,22,22,22,0,458,1,359,359,0.005,150.001,0.169,0.124,150.385
N2C2W4_CL2_3_4_E.BPPFI, CL2_3_4,100,1,0,21,22,22,22,0,419,1,320,320,0.005,150.001,0.14,0.112,150.359
N2C3W1_CL1_1_3_A.BPPFI, CL1_1_3,100,1,0,20,20,20,20,0,0,0,0,0,0.006,0.004,0,0,0.01
N2C3W1_CL1_1_3_B.BPPFI, CL1_1_3,100,1,0,19,19,19,19,0,0,0,0,0,0.006,0.056,0,0,0.063
N2C3W1_CL1_1_3_C.BPPFI, CL1_1_3,100,0,0.05,19,19,20,20,0,15989970,100030,12678564,12678564,0.005,150.001,1815.648,1424.551,3600.012
N2C3W1_CL1_1_3_D.BPPFI, CL1_1_3,100,0,0.047619048,20,20,21,21,0,12953017,77189,10633440,10633440,0.005,150.001,1942.569,1336.216,3600.021
N2C3W1_CL1_1_3_E.BPPFI, CL1_1_3,100,1,0,19,19,19,19,0,0,0,0,0,0.005,0.002,0,0,0.009
N2C3W1_CL1_1_5_A.BPPFI, CL1_1_5,100,1,0,14,14,14,14,0,0,0,0,0,0.005,0.003,0,0,0.009
N2C3W1_CL1_1_5_B.BPPFI, CL1_1_5,100,1,0,13,13,13,13,0,0,0,0,0,0.004,0.003,0,0,0.007
N2C3W1_CL1_1_5_C.BPPFI, CL1_1_5,100,1,0,13,13,14,13,0,2916204,9666,2479610,2479610,0.006,150,900.807,707.446,1811.316
N2C3W1_CL1_1_5_D.BPPFI, CL1_1_5,100,1,0,14,14,14,14,0,0,0,0,0,0.004,0.004,0,0,0.009
N2C3W1_CL1_1_5_E.BPPFI, CL1_1_5,100,1,0,13,13,13,13,0,0,0,0,0,0.006,0.003,0,0,0.01
N2C3W1_CL2_1_5_A.BPPFI, CL2_1_5,100,1,0,20,20,20,20,0,0,0,0,0,0.004,0.004,0,0,0.009
N2C3W1_CL2_1_5_B.BPPFI, CL2_1_5,100,1,0,20,20,20,20,0,0,0,0,0,0.007,0.004,0,0,0.011
N2C3W1_CL2_1_5_C.BPPFI, CL2_1_5,100,1,0,20,20,21,20,0,830920,5154,661390,661390,0.005,150.001,96.283,74.667,331.722
N2C3W1_CL2_1_5_D.BPPFI, CL2_1_5,100,1,0,21,21,21,21,0,0,0,0,0,0.005,0.003,0,0,0.008
N2C3W1_CL2_1_5_E.BPPFI, CL2_1_5,100,1,0,20,20,20,20,0,0,0,0,0,0.006,0.004,0,0,0.011
N2C3W1_CL2_3_3_A.BPPFI, CL2_3_3,100,1,0,19,19,19,19,0,0,0,0,0,0.005,0.003,0,0,0.009
N2C3W1_CL2_3_3_B.BPPFI, CL2_3_3,100,0,0.052631579,18,18,19,19,0,9646667,37779,7661774,7661774,0.005,150,1893.256,1429.206,3600.025
N2C3W1_CL2_3_3_C.BPPFI, CL2_3_3,100,1,0,19,19,19,19,0,0,0,0,0,0.005,0.002,0,0,0.009
N2C3W1_CL2_3_3_D.BPPFI, CL2_3_3,100,1,0,19,20,20,20,0,711601,2755,562262,562262,0.004,150.001,151.315,114.161,425.079
N2C3W1_CL2_3_3_E.BPPFI, CL2_3_3,100,0,0.052631579,18,18,19,19,0,12591071,77197,10030962,10030962,0.005,150.001,1880.354,1407.416,3600.091
N2C3W1_CL2_3_4_A.BPPFI, CL2_3_4,100,1,0,16,17,17,17,0,163266,522,136115,136115,0.005,150,49.381,36.534,238.923
N2C3W1_CL2_3_4_B.BPPFI, CL2_3_4,100,0,0.058823529,16,16,17,17,0,8661235,34145,7215016,7215016,0.007,150.001,1861.503,1453,3600.097
N2C3W1_CL2_3_4_C.BPPFI, CL2_3_4,100,1,0,16,17,17,17,0,4466007,16150,3703336,3703336,0.008,150.001,1173.265,854.97,2253.054
N2C3W1_CL2_3_4_D.BPPFI, CL2_3_4,100,1,0,17,17,17,17,0,0,0,0,0,0.005,0.003,0,0,0.008
N2C3W1_CL2_3_4_E.BPPFI, CL2_3_4,100,0,0.058823529,16,16,17,17,0,6469897,19778,5444934,5444934,0.006,150.001,1964.935,1367.848,3600.187
N2C3W2_CL1_1_3_A.BPPFI, CL1_1_3,100,1,0,22,23,23,23,0,524,1,425,425,0.007,150.001,0.205,0.154,150.467
N2C3W2_CL1_1_3_B.BPPFI, CL1_1_3,100,0,0.041666667,23,23,24,24,0,11996961,67001,9758001,9758001,0.005,150.001,1923.165,1349.189,3600.021
N2C3W2_CL1_1_3_C.BPPFI, CL1_1_3,100,1,0,22,23,23,23,0,494,1,395,395,0.006,150.001,0.205,0.13,150.437
N2C3W2_CL1_1_3_D.BPPFI, CL1_1_3,100,1,0,23,23,23,23,0,0,0,0,0,0.006,0.004,0,0,0.011
N2C3W2_CL1_1_3_E.BPPFI, CL1_1_3,100,1,0,22,22,22,22,0,0,0,0,0,0.005,0.004,0,0,0.01
N2C3W2_CL1_1_5_A.BPPFI, CL1_1_5,100,1,0,15,16,16,16,0,184413,614,154408,154408,0.005,150.001,72.282,54.461,280.923
N2C3W2_CL1_1_5_B.BPPFI, CL1_1_5,100,1,0,16,16,16,16,0,0,0,0,0,0.006,0.003,0,0,0.009
N2C3W2_CL1_1_5_C.BPPFI, CL1_1_5,100,1,0,16,16,16,16,0,0,0,0,0,0.005,0.003,0,0,0.008
N2C3W2_CL1_1_5_D.BPPFI, CL1_1_5,100,1,0,16,16,16,16,0,0,0,0,0,0.005,0.003,0,0,0.009
N2C3W2_CL1_1_5_E.BPPFI, CL1_1_5,100,1,0,15,15,15,15,0,0,0,0,0,0.007,0.003,0,0,0.01
N2C3W2_CL2_1_5_A.BPPFI, CL2_1_5,100,0,0.043478261,22,22,23,23,0,13664831,87414,10778274,10778274,0.005,150,1854.632,1403.612,3600.014
N2C3W2_CL2_1_5_B.BPPFI, CL2_1_5,100,1,0,22,23,23,23,0,474,1,375,375,0.006,150,0.173,0.131,150.417
N2C3W2_CL2_1_5_C.BPPFI, CL2_1_5,100,1,0,22,22,23,22,0,848925,6113,665507,665507,0.006,150.001,106.907,78.13,347.796
N2C3W2_CL2_1_5_D.BPPFI, CL2_1_5,100,0,0.043478261,22,22,23,23,0,9696292,46458,7639125,7639125,0.005,150.001,1871.324,1429.348,3600.08
N2C3W2_CL2_1_5_E.BPPFI, CL2_1_5,100,1,0,22,22,22,22,0,0,0,0,0,0,0.14,0,0,0.14
N2C3W2_CL2_3_3_A.BPPFI, CL2_3_3,100,1,0,21,21,22,21,0,16187,101,11237,11237,0.015,150.011,3.155,2.138,155.761
N2C3W2_CL2_3_3_B.BPPFI, CL2_3_3,100,1,0,21,22,22,22,0,2324,6,1832,1832,0,150.011,0.75,0.484,151.386
N2C3W2_CL2_3_3_C.BPPFI, CL2_3_3,100,1,0,21,21,22,21,0,17635,112,12611,12611,0,150.003,3.376,2.216,155.925
N2C3W2_CL2_3_3_D.BPPFI, CL2_3_3,100,0,0.045454545,21,21,22,22,0,10384592,52456,8149815,8149815,0.006,150.001,1882.254,1413.999,3600.096
N2C3W2_CL2_3_3_E.BPPFI, CL2_3_3,100,1,0,21,21,21,21,0,0,0,0,0,0.005,0.003,0,0,0.01
N2C3W2_CL2_3_4_A.BPPFI, CL2_3_4,100,0,0.052631579,18,18,19,19,0,7904589,28833,6551330,6551330,0.006,150,1887.117,1424.836,3600.008
N2C3W2_CL2_3_4_B.BPPFI, CL2_3_4,100,1,0,18,19,19,19,0,556,1,457,457,0.006,150.001,0.264,0.195,150.572
N2C3W2_CL2_3_4_C.BPPFI, CL2_3_4,100,1,0,18,18,18,18,0,0,0,0,0,0.005,0.018,0,0,0.024
N2C3W2_CL2_3_4_D.BPPFI, CL2_3_4,100,0,0.052631579,18,18,19,19,0,6723241,23003,5545029,5545029,0.007,150.001,1906.874,1418.277,3600.205
N2C3W2_CL2_3_4_E.BPPFI, CL2_3_4,100,1,0,18,18,18,18,0,0,0,0,0,0.005,0.003,0,0,0.009
N2C3W4_CL1_1_3_A.BPPFI, CL1_1_3,100,1,0,24,24,25,24,0,13404186,96274,10761110,10761110,0.007,150.001,1795.692,1275.972,3417.48
N2C3W4_CL1_1_3_B.BPPFI, CL1_1_3,100,1,0,24,25,25,25,0,442,1,343,343,0.006,150.001,0.174,0.1,150.382
N2C3W4_CL1_1_3_C.BPPFI, CL1_1_3,100,0,0.041666667,23,23,24,24,0,10499764,52668,8434789,8434789,0.005,150.001,1950.304,1335.564,3600.059
N2C3W4_CL1_1_3_D.BPPFI, CL1_1_3,100,0,0.04,24,24,25,25,0,16467931,148219,13155018,13155018,0.006,150.001,1873.062,1336.487,3600.015
N2C3W4_CL1_1_3_E.BPPFI, CL1_1_3,100,0,0.037037037,26,26,27,27,0,10724223,47079,8531742,8531742,0.005,150,1896.096,1398.957,3600.034
N2C3W4_CL1_1_5_A.BPPFI, CL1_1_5,100,0,0.058823529,16,16,17,17,0,5178839,14901,4295857,4295857,0.005,150,1858.51,1484.255,3600.197
N2C3W4_CL1_1_5_B.BPPFI, CL1_1_5,100,1,0,17,17,17,17,0,0,0,0,0,0.006,0.004,0,0,0.011
N2C3W4_CL1_1_5_C.BPPFI, CL1_1_5,100,1,0,16,16,16,16,0,0,0,0,0,0.007,0.004,0,0,0.012
N2C3W4_CL1_1_5_D.BPPFI, CL1_1_5,100,1,0,16,17,17,17,0,131911,345,109423,109423,0.006,150.001,49.405,38.473,240.898
N2C3W4_CL1_1_5_E.BPPFI, CL1_1_5,100,1,0,16,16,16,16,0,0,0,0,0,0.005,0.003,0,0,0.009
N2C3W4_CL2_1_5_A.BPPFI, CL2_1_5,100,1,0,23,23,24,23,0,248687,3253,191767,191767,0.006,150.001,20.9,15.767,190.214
N2C3W4_CL2_1_5_B.BPPFI, CL2_1_5,100,0,0.041666667,23,23,24,24,0,9809116,46733,7643568,7643568,0.006,150.001,1865.629,1441.103,3600.071
